dataset,rel_type,rel_num,augmentation,subj_position,subject,template,to_send,num_tokens_sub,unrelated_origin,corr_answer,repetition,num_tokens_obj
LAMA_Trex,Hu_original,P176,swapped,,303 BMW,[X] is produced by [Y] .,303 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,003 BMW,[X] is produced by [Y] .,003 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,Z3 BMW,[X] is produced by [Y] .,Z3 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,503 BMW,[X] is produced by [Y] .,503 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,M6 BMW,[X] is produced by [Y] .,M6 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,E32 BMW,[X] is produced by [Y] .,E32 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,E87 BMW,[X] is produced by [Y] .,E87 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,M52 BMW,[X] is produced by [Y] .,M52 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,X3 BMW,[X] is produced by [Y] .,X3 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,X5 BMW,[X] is produced by [Y] .,X5 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,i3 BMW,[X] is produced by [Y] .,i3 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,IIIa BMW,[X] is produced by [Y] .,IIIa BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,R32 BMW,[X] is produced by [Y] .,R32 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,M50 BMW,[X] is produced by [Y] .,M50 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,Z4 BMW,[X] is produced by [Y] .,Z4 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,M3 BMW,[X] is produced by [Y] .,M3 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,M54 BMW,[X] is produced by [Y] .,M54 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,ActiveE BMW,[X] is produced by [Y] .,ActiveE BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,M1 BMW,[X] is produced by [Y] .,M1 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,M60 BMW,[X] is produced by [Y] .,M60 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,E38 BMW,[X] is produced by [Y] .,E38 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,E23 BMW,[X] is produced by [Y] .,E23 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,326 BMW,[X] is produced by [Y] .,326 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,M62 BMW,[X] is produced by [Y] .,M62 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,801 BMW,[X] is produced by [Y] .,801 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,Dixi BMW,[X] is produced by [Y] .,Dixi BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,X6 BMW,[X] is produced by [Y] .,X6 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,700 BMW,[X] is produced by [Y] .,700 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,N52 BMW,[X] is produced by [Y] .,N52 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,M40 BMW,[X] is produced by [Y] .,M40 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,501 BMW,[X] is produced by [Y] .,501 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,S65 BMW,[X] is produced by [Y] .,S65 BMW is produced by,2,,BMW,,1
LAMA_Trex,Hu_original,P176,swapped,,Authenticator Google,[X] is produced by [Y] .,Authenticator Google is produced by,2,,Google,,1
LAMA_Trex,Hu_original,P176,swapped,,Safrane Renault,[X] is produced by [Y] .,Safrane Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,14 Renault,[X] is produced by [Y] .,14 Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,12 Renault,[X] is produced by [Y] .,12 Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Twingo Renault,[X] is produced by [Y] .,Twingo Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,4 Renault,[X] is produced by [Y] .,4 Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,25 Renault,[X] is produced by [Y] .,25 Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,19 Renault,[X] is produced by [Y] .,19 Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Dauphine Renault,[X] is produced by [Y] .,Dauphine Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,4CV Renault,[X] is produced by [Y] .,4CV Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Symbol Renault,[X] is produced by [Y] .,Symbol Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Avantime Renault,[X] is produced by [Y] .,Avantime Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,16 Renault,[X] is produced by [Y] .,16 Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Modus Renault,[X] is produced by [Y] .,Modus Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Koleos Renault,[X] is produced by [Y] .,Koleos Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,8 Renault,[X] is produced by [Y] .,8 Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Twizy Renault,[X] is produced by [Y] .,Twizy Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,4P Renault,[X] is produced by [Y] .,4P Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Wind Renault,[X] is produced by [Y] .,Wind Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,18 Renault,[X] is produced by [Y] .,18 Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Captur Renault,[X] is produced by [Y] .,Captur Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Juvaquatre Renault,[X] is produced by [Y] .,Juvaquatre Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,5 Renault,[X] is produced by [Y] .,5 Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Clio Renault,[X] is produced by [Y] .,Clio Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Fluence Renault,[X] is produced by [Y] .,Fluence Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Espace Renault,[X] is produced by [Y] .,Espace Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Kangoo Renault,[X] is produced by [Y] .,Kangoo Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Trafic Renault,[X] is produced by [Y] .,Trafic Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Estafette Renault,[X] is produced by [Y] .,Estafette Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Fuego Renault,[X] is produced by [Y] .,Fuego Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,R26 Renault,[X] is produced by [Y] .,R26 Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Talisman Renault,[X] is produced by [Y] .,Talisman Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,Laguna Renault,[X] is produced by [Y] .,Laguna Renault is produced by,2,,Renault,,1
LAMA_Trex,Hu_original,P176,swapped,,NEX-5 Sony,[X] is produced by [Y] .,NEX-5 Sony is produced by,2,,Sony,,1
LAMA_Trex,Hu_original,P176,swapped,,NEX-7 Sony,[X] is produced by [Y] .,NEX-7 Sony is produced by,2,,Sony,,1
LAMA_Trex,Hu_original,P176,swapped,,camcorders Sony,[X] is produced by [Y] .,camcorders Sony is produced by,2,,Sony,,1
LAMA_Trex,Hu_original,P176,swapped,,Mavica Sony,[X] is produced by [Y] .,Mavica Sony is produced by,2,,Sony,,1
LAMA_Trex,Hu_original,P176,swapped,,E-mount Sony,[X] is produced by [Y] .,E-mount Sony is produced by,2,,Sony,,1
LAMA_Trex,Hu_original,P176,swapped,,1100 Nokia,[X] is produced by [Y] .,1100 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,N810 Nokia,[X] is produced by [Y] .,N810 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,N8 Nokia,[X] is produced by [Y] .,N8 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,E72 Nokia,[X] is produced by [Y] .,E72 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,E71 Nokia,[X] is produced by [Y] .,E71 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,N900 Nokia,[X] is produced by [Y] .,N900 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,N73 Nokia,[X] is produced by [Y] .,N73 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,C7-00 Nokia,[X] is produced by [Y] .,C7-00 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,N85 Nokia,[X] is produced by [Y] .,N85 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,N82 Nokia,[X] is produced by [Y] .,N82 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,N80 Nokia,[X] is produced by [Y] .,N80 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,3310 Nokia,[X] is produced by [Y] .,3310 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,8800 Nokia,[X] is produced by [Y] .,8800 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,N9 Nokia,[X] is produced by [Y] .,N9 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,N800 Nokia,[X] is produced by [Y] .,N800 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,6233 Nokia,[X] is produced by [Y] .,6233 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,N70 Nokia,[X] is produced by [Y] .,N70 Nokia is produced by,2,,Nokia,,1
LAMA_Trex,Hu_original,P176,swapped,,458 Ferrari,[X] is produced by [Y] .,458 Ferrari is produced by,2,,Ferrari,,1
LAMA_Trex,Hu_original,P176,swapped,,F40 Ferrari,[X] is produced by [Y] .,F40 Ferrari is produced by,2,,Ferrari,,1
LAMA_Trex,Hu_original,P176,swapped,,312PB Ferrari,[X] is produced by [Y] .,312PB Ferrari is produced by,2,,Ferrari,,1
LAMA_Trex,Hu_original,P176,swapped,,365 Ferrari,[X] is produced by [Y] .,365 Ferrari is produced by,2,,Ferrari,,1
LAMA_Trex,Hu_original,P176,swapped,,550 Ferrari,[X] is produced by [Y] .,550 Ferrari is produced by,2,,Ferrari,,1
LAMA_Trex,Hu_original,P176,swapped,,F355 Ferrari,[X] is produced by [Y] .,F355 Ferrari is produced by,2,,Ferrari,,1
LAMA_Trex,Hu_original,P176,swapped,,158 Ferrari,[X] is produced by [Y] .,158 Ferrari is produced by,2,,Ferrari,,1
LAMA_Trex,Hu_original,P176,swapped,,348 Ferrari,[X] is produced by [Y] .,348 Ferrari is produced by,2,,Ferrari,,1
LAMA_Trex,Hu_original,P176,swapped,,F430 Ferrari,[X] is produced by [Y] .,F430 Ferrari is produced by,2,,Ferrari,,1
LAMA_Trex,Hu_original,P176,swapped,,Band Microsoft,[X] is produced by [Y] .,Band Microsoft is produced by,2,,Microsoft,,1
LAMA_Trex,Hu_original,P176,swapped,,III Apple,[X] is produced by [Y] .,III Apple is produced by,2,,Apple,,1
LAMA_Trex,Hu_original,P176,swapped,,I Apple,[X] is produced by [Y] .,I Apple is produced by,2,,Apple,,1
LAMA_Trex,Hu_original,P176,swapped,,IIGS Apple,[X] is produced by [Y] .,IIGS Apple is produced by,2,,Apple,,1
LAMA_Trex,Hu_original,P176,swapped,,II Apple,[X] is produced by [Y] .,II Apple is produced by,2,,Apple,,1
LAMA_Trex,Hu_original,P176,swapped,,80 Audi,[X] is produced by [Y] .,80 Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,A8 Audi,[X] is produced by [Y] .,A8 Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,A1 Audi,[X] is produced by [Y] .,A1 Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,R8R Audi,[X] is produced by [Y] .,R8R Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,RSQ Audi,[X] is produced by [Y] .,RSQ Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,e-tron Audi,[X] is produced by [Y] .,e-tron Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,Q7 Audi,[X] is produced by [Y] .,Q7 Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,TT Audi,[X] is produced by [Y] .,TT Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,V8 Audi,[X] is produced by [Y] .,V8 Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,S5 Audi,[X] is produced by [Y] .,S5 Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,R18 Audi,[X] is produced by [Y] .,R18 Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,100 Audi,[X] is produced by [Y] .,100 Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,S4 Audi,[X] is produced by [Y] .,S4 Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,A2 Audi,[X] is produced by [Y] .,A2 Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,R8C Audi,[X] is produced by [Y] .,R8C Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,Quattro Audi,[X] is produced by [Y] .,Quattro Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,R8 Audi,[X] is produced by [Y] .,R8 Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,A7 Audi,[X] is produced by [Y] .,A7 Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,F103 Audi,[X] is produced by [Y] .,F103 Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,R8 Audi,[X] is produced by [Y] .,R8 Audi is produced by,2,,Audi,,1
LAMA_Trex,Hu_original,P176,swapped,,Jimny Suzuki,[X] is produced by [Y] .,Jimny Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,Aerio Suzuki,[X] is produced by [Y] .,Aerio Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,GT750 Suzuki,[X] is produced by [Y] .,GT750 Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,GSV-R Suzuki,[X] is produced by [Y] .,GSV-R Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,Kizashi Suzuki,[X] is produced by [Y] .,Kizashi Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,RGV500 Suzuki,[X] is produced by [Y] .,RGV500 Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,Ertiga Suzuki,[X] is produced by [Y] .,Ertiga Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,Ignis Suzuki,[X] is produced by [Y] .,Ignis Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,B-King Suzuki,[X] is produced by [Y] .,B-King Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,GSX-R750 Suzuki,[X] is produced by [Y] .,GSX-R750 Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,Hayabusa Suzuki,[X] is produced by [Y] .,Hayabusa Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,Intruder Suzuki,[X] is produced by [Y] .,Intruder Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,Swift Suzuki,[X] is produced by [Y] .,Swift Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,Carry Suzuki,[X] is produced by [Y] .,Carry Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,Cervo Suzuki,[X] is produced by [Y] .,Cervo Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,Alto Suzuki,[X] is produced by [Y] .,Alto Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,GSX-R1000 Suzuki,[X] is produced by [Y] .,GSX-R1000 Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,APV Suzuki,[X] is produced by [Y] .,APV Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,Cappuccino Suzuki,[X] is produced by [Y] .,Cappuccino Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,Escudo Suzuki,[X] is produced by [Y] .,Escudo Suzuki is produced by,2,,Suzuki,,1
LAMA_Trex,Hu_original,P176,swapped,,3DS Nintendo,[X] is produced by [Y] .,3DS Nintendo is produced by,2,,Nintendo,,1
LAMA_Trex,Hu_original,P176,swapped,,DS Nintendo,[X] is produced by [Y] .,DS Nintendo is produced by,2,,Nintendo,,1
LAMA_Trex,Hu_original,P176,swapped,,2DS Nintendo,[X] is produced by [Y] .,2DS Nintendo is produced by,2,,Nintendo,,1
LAMA_Trex,Hu_original,P176,swapped,,910 Porsche,[X] is produced by [Y] .,910 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,Panamera Porsche,[X] is produced by [Y] .,Panamera Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,911 Porsche,[X] is produced by [Y] .,911 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,356 Porsche,[X] is produced by [Y] .,356 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,996 Porsche,[X] is produced by [Y] .,996 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,944 Porsche,[X] is produced by [Y] .,944 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,930 Porsche,[X] is produced by [Y] .,930 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,959 Porsche,[X] is produced by [Y] .,959 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,997 Porsche,[X] is produced by [Y] .,997 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,550 Porsche,[X] is produced by [Y] .,550 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,906 Porsche,[X] is produced by [Y] .,906 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,908 Porsche,[X] is produced by [Y] .,908 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,Cayenne Porsche,[X] is produced by [Y] .,Cayenne Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,936 Porsche,[X] is produced by [Y] .,936 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,804 Porsche,[X] is produced by [Y] .,804 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,904 Porsche,[X] is produced by [Y] .,904 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,Carrera Porsche,[X] is produced by [Y] .,Carrera Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,993 Porsche,[X] is produced by [Y] .,993 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,962 Porsche,[X] is produced by [Y] .,962 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,Boxster Porsche,[X] is produced by [Y] .,Boxster Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,914 Porsche,[X] is produced by [Y] .,914 Porsche is produced by,2,,Porsche,,1
LAMA_Trex,Hu_original,P176,swapped,,777 Boeing,[X] is produced by [Y] .,777 Boeing is produced by,2,,Boeing,,1
LAMA_Trex,Hu_original,P176,swapped,,367-80 Boeing,[X] is produced by [Y] .,367-80 Boeing is produced by,2,,Boeing,,1
LAMA_Trex,Hu_original,P176,swapped,,601 Boeing,[X] is produced by [Y] .,601 Boeing is produced by,2,,Boeing,,1
LAMA_Trex,Hu_original,P176,swapped,,KC-46 Boeing,[X] is produced by [Y] .,KC-46 Boeing is produced by,2,,Boeing,,1
LAMA_Trex,Hu_original,P176,swapped,,407 IBM,[X] is produced by [Y] .,407 IBM is produced by,2,,IBM,,1
LAMA_Trex,Hu_original,P176,swapped,,402 IBM,[X] is produced by [Y] .,402 IBM is produced by,2,,IBM,,1
LAMA_Trex,Hu_original,P176,swapped,,RAD6000 IBM,[X] is produced by [Y] .,RAD6000 IBM is produced by,2,,IBM,,1
LAMA_Trex,Hu_original,P176,swapped,,1710 IBM,[X] is produced by [Y] .,1710 IBM is produced by,2,,IBM,,1
LAMA_Trex,Hu_original,P176,swapped,,5100 IBM,[X] is produced by [Y] .,5100 IBM is produced by,2,,IBM,,1
LAMA_Trex,Hu_original,P176,swapped,,9370 IBM,[X] is produced by [Y] .,9370 IBM is produced by,2,,IBM,,1
LAMA_Trex,Hu_original,P176,swapped,,3790 IBM,[X] is produced by [Y] .,3790 IBM is produced by,2,,IBM,,1
LAMA_Trex,Hu_original,P176,swapped,,AP-101 IBM,[X] is produced by [Y] .,AP-101 IBM is produced by,2,,IBM,,1
LAMA_Trex,Hu_original,P176,swapped,,2780/3780 IBM,[X] is produced by [Y] .,2780/3780 IBM is produced by,2,,IBM,,1
LAMA_Trex,Hu_original,P176,swapped,,704 IBM,[X] is produced by [Y] .,704 IBM is produced by,2,,IBM,,1
LAMA_Trex,Hu_original,P176,swapped,,729 IBM,[X] is produced by [Y] .,729 IBM is produced by,2,,IBM,,1
LAMA_Trex,Hu_original,P176,swapped,,8100 IBM,[X] is produced by [Y] .,8100 IBM is produced by,2,,IBM,,1
LAMA_Trex,Hu_original,P176,swapped,,5120 IBM,[X] is produced by [Y] .,5120 IBM is produced by,2,,IBM,,1
LAMA_Trex,Hu_original,P176,swapped,,C30 Volvo,[X] is produced by [Y] .,C30 Volvo is produced by,2,,Volvo,,1
LAMA_Trex,Hu_original,P176,swapped,,S40 Volvo,[X] is produced by [Y] .,S40 Volvo is produced by,2,,Volvo,,1
LAMA_Trex,Hu_original,P176,swapped,,S70 Volvo,[X] is produced by [Y] .,S70 Volvo is produced by,2,,Volvo,,1
LAMA_Trex,Hu_original,P176,swapped,,S80 Volvo,[X] is produced by [Y] .,S80 Volvo is produced by,2,,Volvo,,1
LAMA_Trex,Hu_original,P176,swapped,,Duett Volvo,[X] is produced by [Y] .,Duett Volvo is produced by,2,,Volvo,,1
LAMA_Trex,Hu_original,P176,swapped,,850 Volvo,[X] is produced by [Y] .,850 Volvo is produced by,2,,Volvo,,1
LAMA_Trex,Hu_original,P176,swapped,,66 Volvo,[X] is produced by [Y] .,66 Volvo is produced by,2,,Volvo,,1
LAMA_Trex,Hu_original,P176,swapped,,V70 Volvo,[X] is produced by [Y] .,V70 Volvo is produced by,2,,Volvo,,1
LAMA_Trex,Hu_original,P176,swapped,,480 Volvo,[X] is produced by [Y] .,480 Volvo is produced by,2,,Volvo,,1
LAMA_Trex,Hu_original,P176,swapped,,XC90 Volvo,[X] is produced by [Y] .,XC90 Volvo is produced by,2,,Volvo,,1
LAMA_Trex,Hu_original,P176,swapped,,C70 Volvo,[X] is produced by [Y] .,C70 Volvo is produced by,2,,Volvo,,1
LAMA_Trex,Hu_original,P176,swapped,,200 Chrysler,[X] is produced by [Y] .,200 Chrysler is produced by,2,,Chrysler,,1
LAMA_Trex,Hu_original,P176,swapped,,300C Chrysler,[X] is produced by [Y] .,300C Chrysler is produced by,2,,Chrysler,,1
LAMA_Trex,Hu_original,P176,swapped,,A330 Airbus,[X] is produced by [Y] .,A330 Airbus is produced by,2,,Airbus,,1
LAMA_Trex,Hu_original,P176,swapped,,A380 Airbus,[X] is produced by [Y] .,A380 Airbus is produced by,2,,Airbus,,1
LAMA_Trex,Hu_original,P176,swapped,,A330neo Airbus,[X] is produced by [Y] .,A330neo Airbus is produced by,2,,Airbus,,1
LAMA_Trex,Hu_original,P176,swapped,,A300 Airbus,[X] is produced by [Y] .,A300 Airbus is produced by,2,,Airbus,,1
LAMA_Trex,Hu_original,P176,swapped,,A320 Airbus,[X] is produced by [Y] .,A320 Airbus is produced by,2,,Airbus,,1
LAMA_Trex,Hu_original,P176,swapped,,A350 Airbus,[X] is produced by [Y] .,A350 Airbus is produced by,2,,Airbus,,1
LAMA_Trex,Hu_original,P176,swapped,,A310 Airbus,[X] is produced by [Y] .,A310 Airbus is produced by,2,,Airbus,,1
LAMA_Trex,Hu_original,P176,swapped,,A340 Airbus,[X] is produced by [Y] .,A340 Airbus is produced by,2,,Airbus,,1
LAMA_Trex,Hu_original,P176,swapped,,A318 Airbus,[X] is produced by [Y] .,A318 Airbus is produced by,2,,Airbus,,1
LAMA_Trex,Hu_original,P176,swapped,,DC-1 Douglas,[X] is produced by [Y] .,DC-1 Douglas is produced by,2,,Douglas,,1
LAMA_Trex,Hu_original,P176,swapped,,DC-5 Douglas,[X] is produced by [Y] .,DC-5 Douglas is produced by,2,,Douglas,,1
LAMA_Trex,Hu_original,P176,swapped,,TR2 Triumph,[X] is produced by [Y] .,TR2 Triumph is produced by,2,,Triumph,,1
LAMA_Trex,Hu_original,P176,swapped,,Stag Triumph,[X] is produced by [Y] .,Stag Triumph is produced by,2,,Triumph,,1
LAMA_Trex,Hu_original,P176,swapped,,GT6 Triumph,[X] is produced by [Y] .,GT6 Triumph is produced by,2,,Triumph,,1
LAMA_Trex,Hu_original,P176,swapped,,TR7 Triumph,[X] is produced by [Y] .,TR7 Triumph is produced by,2,,Triumph,,1
